chrom	start	end	value
19	5866724	5866724	0.3936
19	5915151	5915151	0.5938
19	6452305	6452305	0.4902
19	6466482	6466482	0.4318
19	6686089	6686089	0.5833
19	6696691	6696691	0.4321
19	6696699	6696699	0.44
19	6697829	6697829	0.5
19	6710985	6710985	0.4118
19	6713291	6713291	0.3924
19	6772872	6772872	0.4483
19	6821625	6821625	0.5455
19	6825032	6825032	0.3636
19	6833989	6833989	0.4272
19	6901891	6901891	0.3889
19	6903920	6903920	0.4167
19	6904137	6904137	0.3981
19	6913811	6913811	0.4186
19	6919753	6919753	0.4773
19	6921868	6921868	0.4386
19	6972357	6972357	0.4878
19	6990702	6990702	0.4275
19	7019373	7019373	0.4
19	7056329	7056329	0.4167
19	7504982	7504982	0.6047
19	7524846	7524846	0.4412
19	7524855	7524855	0.4203
19	7550844	7550844	0.5882
19	7606908	7606908	0.4062
19	7607441	7607441	0.54
19	7615903	7615903	0.56
19	7616347	7616347	0.4717
19	7620116	7620116	0.4625
19	7624078	7624078	0.5227
19	7743975	7743975	0.3947
19	7796587	7796587	0.58
19	7833876	7833876	0.537
19	7921843	7921843	0.4819
19	7964616	7964616	0.3261
19	8000045	8000045	0.4803
19	8152725	8152725	0.3429
19	8159362	8159362	0.6
19	8159409	8159409	0.5556
19	8160334	8160334	0.4
19	8165868	8165868	0.3333
19	8551094	8551094	0.619
19	8553630	8553630	0.4565
19	8578035	8578035	0.5
19	8841588	8841588	0.3846
19	8987218	8987218	0.3721
19	8996019	8996019	0.5682
19	9001822	9001822	0.5526
19	9001833	9001833	0.5417
19	9001835	9001835	0.5417
19	9006418	9006418	0.5664
19	9006749	9006749	0.5111
19	9009640	9009640	0.55
19	9027148	9027148	0.6486
19	9028373	9028373	0.56
19	9043347	9043347	0.4103
19	9047267	9047267	0.4909
19	9047305	9047305	0.4118
19	9048035	9048035	0.4571
19	9048170	9048170	0.4118
19	9049149	9049149	0.5714
19	9049339	9049339	0.4463
19	9049396	9049396	0.395
19	9049726	9049726	0.3762
19	9056930	9056930	0.4925
19	9056941	9056941	0.5224
19	9056982	9056982	0.5506
19	9067890	9067890	0.4706
19	9071916	9071916	0.4348
19	9204307	9204307	0.5873
19	9237435	9237435	0.5156
19	9296664	9296664	0.5833
19	9325252	9325252	0.463
19	9362297	9362297	0.4648
19	9362343	9362343	0.6027
19	9362443	9362443	0.4342
19	9490814	9490814	0.4342
19	9492370	9492370	0.6275
19	9524185	9524185	0.5753
19	9583804	9583804	0.4259
19	9646898	9646898	0.5057
19	9678748	9678748	0.5035
19	10081951	10081951	0.4638
19	10131999	10131999	0.5052
19	10218332	10218332	0.48
19	10225777	10225777	0.4681
19	10267223	10267223	0.5426
19	10394792	10394792	0.5
19	10404519	10404519	0.4194
19	10464674	10464674	0.4324
19	10464687	10464687	0.5098
19	10473138	10473138	0.2667
19	10575117	10575117	0.4324
19	10659659	10659659	0.4314
19	10665951	10665951	0.5122
19	10668383	10668383	0.4894
19	10668452	10668452	0.4661
19	10670184	10670184	0.4912
19	10672493	10672493	0.3731
19	10675564	10675564	0.5823
19	10738639	10738639	0.5057
19	10742170	10742170	0.4655
19	10747084	10747084	0.5325
19	10916684	10916684	0.3871
19	10939792	10939792	0.4783
19	11218226	11218226	0.4796
19	11238808	11238808	0.5
19	11277232	11277232	0.5139
19	11303943	11303943	0.2982
19	11319491	11319491	0.4032
19	11326119	11326119	0.4194
19	11326125	11326125	0.4222
19	11358799	11358799	0.5714
19	11409494	11409494	0.5294
19	11453755	11453755	0.4286
19	11465316	11465316	0.5283
19	11687351	11687351	0.5349
19	11687908	11687908	0.4727
19	11796869	11796869	0.4688
19	11888526	11888526	0
19	11890956	11890956	0.5059
19	11941221	11941221	0.3918
19	11942771	11942771	0.5876
19	11943713	11943713	0.5641
19	11979164	11979164	0.525
19	12256358	12256358	0.4769
19	12768843	12768843	0.4694
19	12768948	12768948	0.4865
19	12774208	12774208	0.4022
19	13264398	13264398	0.4333
19	13409390	13409390	0.35
19	13879730	13879730	0.4694
19	13885309	13885309	0.5172
19	13885484	13885484	0.4419
19	14029985	14029985	0.55
19	14185226	14185226	0.6552
19	14200109	14200109	0.4727
19	14231243	14231243	0.55
19	14231325	14231325	0.5227
19	14231330	14231330	0.5581
19	14268799	14268799	0.4386
19	14273641	14273641	0.3974
19	14569074	14569074	0.36
19	14583582	14583582	0.5417
19	14862430	14862430	0.4384
19	14975368	14975368	0.4795
19	14991963	14991963	0.4828
19	14992031	14992031	0.5342
19	14992042	14992042	0.5467
19	14992045	14992045	0.5395
19	15198292	15198292	0.6923
19	15198631	15198631	0.4737
19	15198764	15198764	0.5065
19	15226970	15226970	0.5333
19	15227030	15227030	0.5079
19	15233581	15233581	0.3611
19	15793235	15793235	0.5
19	15839459	15839459	0.5
19	15853080	15853080	0.6512
19	15881909	15881909	0.3607
19	15882884	15882884	0.4086
19	15905002	15905002	0.463
19	15905639	15905639	0.5833
19	15918455	15918455	0.4167
19	15918802	15918802	0.4576
19	15990431	15990431	0.425
19	15996820	15996820	0.4828
19	16024538	16024538	0.625
19	16178587	16178587	0.4186
19	16275655	16275655	0.4783
19	16301312	16301312	0.4565
19	16339715	16339715	0.5054
19	16860084	16860084	0.5556
19	16884122	16884122	0.5
19	16976289	16976289	0.5
19	17000632	17000632	0.5926
19	17004049	17004049	0.5641
19	17006787	17006787	0.5238
19	17108052	17108052	0.5
19	17108053	17108053	0.4681
19	17108094	17108094	0.4634
19	17108098	17108098	0.4634
19	17113147	17113147	0.4468
19	17163661	17163661	0.3838
19	17212625	17212625	0.486
19	17273893	17273893	0.4
19	17366313	17366313	0.5556
19	17367435	17367435	0.5333
19	17387390	17387390	0.4886
19	17393530	17393530	0.381
19	17394124	17394124	0.459
19	17435851	17435851	0.5686
19	17439034	17439034	0.5
19	17441909	17441909	0.4483
19	17544244	17544244	0.35
19	17566634	17566634	0.4954
19	17611490	17611490	0.5294
19	17628587	17628587	0.4557
19	17660300	17660300	0.4677
19	17662616	17662616	0.4255
19	17683377	17683377	0.4853
19	17728572	17728572	0.4321
19	17835831	17835831	0.5333
19	17837981	17837981	0.3958
19	17885270	17885270	0.4211
19	17885880	17885880	0.381
19	17886940	17886940	0.5385
19	17932138	17932138	0.5882
19	17932190	17932190	0.4762
19	17937758	17937758	0.25
19	17940842	17940842	0.4211
19	18170384	18170384	0.5
19	18170657	18170657	0.4516
19	18170680	18170680	0.5593
19	18171886	18171886	0.4824
19	18280044	18280044	0.4444
19	18304700	18304700	0.45
19	18305824	18305824	0.4878
19	18306990	18306990	0.463
19	18311199	18311199	0.4857
19	18368969	18368969	0.4318
19	18368988	18368988	0.4426
19	18369120	18369120	0.4
19	18375563	18375563	0.5238
19	18375659	18375659	0.3898
19	18377496	18377496	0.597
19	18499238	18499238	0.4828
19	18561482	18561482	0.5455
19	18710535	18710535	0.6
19	18726856	18726856	0.3615
19	18895218	18895218	0.5224
19	19023853	19023853	0.4677
19	19105259	19105259	0.5167
19	19168250	19168250	0.5385
19	19212658	19212658	0.4048
19	19304965	19304965	0.4149
19	19744909	19744909	0.5455
19	19823270	19823270	0.5397
19	19910250	19910250	0.3973
19	20003109	20003109	0.4667
19	20044041	20044041	0.5385
19	20044932	20044932	0.625
19	20117685	20117685	0.5053
19	20135066	20135066	0.5377
19	20229486	20229486	0.3626
19	20727463	20727463	0.3542
19	20727932	20727932	0.4744
19	20735272	20735272	0.4151
19	21326358	21326358	0.5185
19	21477431	21477431	0.4742
19	21493255	21493255	0.5319
19	21544514	21544514	0.5833
19	21544571	21544571	0.6049
19	21587918	21587918	0.6136
19	21606429	21606429	0.4742
19	21719401	21719401	0.3958
19	22153495	22153495	0.4167
19	22375868	22375868	0.4464
19	22836848	22836848	0.4607
19	22847179	22847179	0.4762
19	22868147	22868147	0.5676
19	22868205	22868205	0.5165
19	22937334	22937334	0.4742
19	22939096	22939096	0.5
19	22939326	22939326	0.5769
19	22942061	22942061	0.4361
19	22942325	22942325	0.4444
19	22942335	22942335	0.4433
19	22952111	22952111	0.381
19	23159486	23159486	0.4889
19	23328733	23328733	0.5915
19	23328940	23328940	0.4894
19	23406165	23406165	0.5652
19	23542290	23542290	0.4675
19	23542291	23542291	0.4675
19	23545004	23545004	0.5128
19	23837145	23837145	0.4511
19	24115369	24115369	0.4375
19	30192738	30192738	0.5938
19	30308385	30308385	0.386
19	30314666	30314666	0.5263
19	33096718	33096718	0.4412
19	33096786	33096786	0.4191
19	33096816	33096816	0.3967
19	33106621	33106621	0.4375
19	33167879	33167879	0.44
19	33293948	33293948	0.5
19	33301171	33301171	0.4627
19	33430816	33430816	0.5097
19	33444707	33444707	0.4727
19	33493334	33493334	0.3882
19	33572089	33572089	0.4675
19	33586739	33586739	0.481
19	33600764	33600764	0.5319
19	33602757	33602757	0.4416
19	33605300	33605300	0.4272
19	33605312	33605312	0.4154
19	33608733	33608733	0.5581
19	34842488	34842488	0.4375
19	34843761	34843761	0.3556
19	34859457	34859457	0.1875
19	34959979	34959979	0.4021
19	35175877	35175877	0.5049
19	35270362	35270362	0.3788
19	35422808	35422808	0.4962
19	35434512	35434512	0.4648
19	35450229	35450229	0.4583
19	35451742	35451742	0.5
19	35487055	35487055	0.58
19	35597729	35597729	0.4769
19	35649281	35649281	0.3918
19	35660450	35660450	0.4819
19	35793589	35793589	0.6136
19	35837428	35837428	0.4286
19	35863180	35863180	0.3871
19	35978299	35978299	0.5135
19	35979696	35979696	0.5333
19	36017928	36017928	0.4545
19	36054168	36054168	0.5
19	36224705	36224705	0.4737
19	36245022	36245022	0.434
19	36339247	36339247	0.4706
19	36575645	36575645	0.4227
19	36577550	36577550	0.4857
19	36595436	36595436	0.4865
19	36602450	36602450	0.5692
19	37004938	37004938	0.4828
19	37117302	37117302	0.4444
19	37209866	37209866	0.5366
19	37241141	37241141	0.5065
19	37441111	37441111	0.5253
19	37487632	37487632	0.4273
19	37487723	37487723	0.46
19	37487866	37487866	0.6087
19	37488197	37488197	0.4872
19	37488299	37488299	0.4098
19	37488472	37488472	0.4
19	37488481	37488481	0.4118
19	37488499	37488499	0.4727
19	37488565	37488565	0.4167
19	37642917	37642917	0.4898
19	37642922	37642922	0.4898
19	37676528	37676528	0.4174
19	37677748	37677748	0.4545
19	37854580	37854580	0.52
19	38056763	38056763	0.4878
19	38202515	38202515	0.4343
19	38314767	38314767	0.4898
19	38376103	38376103	0.4768
19	38652993	38652993	0.4819
19	38702777	38702777	0.5472
19	38794895	38794895	0.4328
19	38795250	38795250	0.602
19	38798086	38798086	0.4792
19	38800165	38800165	0.4638
19	38817486	38817486	0.4655
19	38817876	38817876	0.5055
19	38847431	38847431	0.4655
19	38872778	38872778	0.5229
19	38903399	38903399	0.4242
19	38912597	38912597	0.5424
19	38948963	38948963	0.4878
19	38949904	38949904	0.4507
19	38956803	38956803	0.64
19	38956839	38956839	0.4182
19	39421388	39421388	0.4953
19	39590955	39590955	0.5469
19	39592138	39592138	0.5472
19	39955515	39955515	0.5077
19	40224986	40224986	0.4109
19	40225646	40225646	0.5469
19	40363020	40363020	0.6818
19	40363926	40363926	0.5333
19	40374034	40374034	0.4658
19	40406019	40406019	0.3385
19	40408821	40408821	0.5067
19	41008049	41008049	0.4571
19	41128415	41128415	0.5577
19	41173372	41173372	0.4588
19	41206060	41206060	0.5
19	41211056	41211056	0.5
19	41248009	41248009	0.4561
19	41350509	41350509	0.547
19	41352840	41352840	0.2455
19	41356188	41356188	0.3881
19	41382560	41382560	0.3864
19	41383217	41383217	0.3273
19	41386136	41386136	0.473
19	41404196	41404196	0.4348
19	41405962	41405962	0.5366
19	41863777	41863777	0.48
19	41869468	41869468	0.5714
19	41889748	41889748	0.3824
19	41903220	41903220	0.4889
19	41919944	41919944	0.427
19	41928652	41928652	0.5263
19	41928701	41928701	0.5897
19	41928724	41928724	0.6562
19	41930396	41930396	0.4659
19	41932084	41932084	0.4667
19	41932120	41932120	0.4828
19	41932275	41932275	0.4
19	41932612	41932612	0.5625
19	42125660	42125660	0.5082
19	42132273	42132273	0.4167
19	42221607	42221607	0.4074
19	42265889	42265889	0.4068
19	42315281	42315281	0.4862
19	42373298	42373298	0.3226
19	43243217	43243217	0.5467
19	43243218	43243218	0.5467
19	43243238	43243238	0.5079
19	43269699	43269699	0.4308
19	43372941	43372941	0.5211
19	43382368	43382368	0.4848
19	43382374	43382374	0.466
19	43383680	43383680	0.3596
19	43420385	43420385	0.3
19	43420451	43420451	0.3627
19	43687589	43687589	0.4167
19	43883226	43883226	0.3684
19	44012880	44012880	0.495
19	44047550	44047550	0.5217
19	44050195	44050195	0.6136
19	44057227	44057227	0.48
19	44082791	44082791	0.5167
19	44085827	44085827	0.5349
19	44116956	44116956	0.507
19	44118188	44118188	0.5948
19	44118191	44118191	0.4
19	44118353	44118353	0.5147
19	44153100	44153100	0.5405
19	44156472	44156472	0.4685
19	44351836	44351836	0.4672
19	44352639	44352639	0.4266
19	44352665	44352665	0.4406
19	44376937	44376937	0.4906
19	44377669	44377669	0.5763
19	44418343	44418343	0.4697
19	44418680	44418680	0.4833
19	44418693	44418693	0.4746
19	44418775	44418775	0.4884
19	44418824	44418824	0.5135
19	44496070	44496070	0.4844
19	44501518	44501518	0.411
19	44570393	44570393	0.6061
19	44590558	44590558	0.4104
19	44591360	44591360	0.5778
19	44611066	44611066	0.575
19	44612005	44612005	0.4752
19	44612014	44612014	0.5
19	44612231	44612231	0.495
19	44721699	44721699	0.6404
19	44739399	44739399	0.4941
19	44764064	44764064	0.4615
19	44792701	44792701	0.5352
19	44792969	44792969	0.5
19	44832875	44832875	0.5333
19	44832992	44832992	0.5614
19	44833506	44833506	0.5
19	44840789	44840789	0.4919
19	44871293	44871293	0.5405
19	44896570	44896570	0.373
19	44898662	44898662	0.5429
19	44932661	44932661	0.4
19	44933504	44933504	0.4225
19	44933706	44933706	0.4455
19	44934653	44934653	0.4545
19	44947050	44947050	0.4821
19	45017249	45017249	0.5526
19	45150614	45150614	0.4853
19	45206695	45206695	0.413
19	45262848	45262848	0.4894
19	45296832	45296832	0.4756
19	45296894	45296894	0.4651
19	45297479	45297479	0.4103
19	45448465	45448465	0.4559
19	45490570	45490570	0.5652
19	45496303	45496303	0.4524
19	45567668	45567668	0.5676
19	45655333	45655333	0.5581
19	45818835	45818835	0.4314
19	45854919	45854919	0.4304
19	45856100	45856100	0.5652
19	45909934	45909934	0.4107
19	45922323	45922323	0.55
19	46057081	46057081	0.463
19	46180184	46180184	0.3878
19	46180414	46180414	0.5667
19	46215272	46215272	0.3889
19	46259293	46259293	0.3864
19	46327053	46327053	0.5942
19	46330809	46330809	0.46
19	46388379	46388379	0.4157
19	46443739	46443739	0.4538
19	46823751	46823751	0.5682
19	46973981	46973981	0.5634
19	47124714	47124714	0.4773
19	47278859	47278859	0.5185
19	47287405	47287405	0.5593
19	47548678	47548678	0.4255
19	47588325	47588325	0.5323
19	47761646	47761646	0.4685
19	47767857	47767857	0.3898
19	47770015	47770015	0.4722
19	47774572	47774572	0.56
19	47774772	47774772	0.6087
19	47823484	47823484	0.4286
19	47823871	47823871	0.5417
19	48184474	48184474	0.4386
19	48198675	48198675	0.5455
19	48245075	48245075	0.4737
19	48245169	48245169	0.4696
19	48254392	48254392	0.5
19	48259864	48259864	0.6234
19	48305654	48305654	0.4
19	48337812	48337812	0.4107
19	48364200	48364200	0.4154
19	48533856	48533856	0.3925
19	48551546	48551546	0.4068
19	48558286	48558286	0.3056
19	48571072	48571072	0.4758
19	48601454	48601454	0.4557
19	48622427	48622427	0.4688
19	48673458	48673458	0.4118
19	48737764	48737764	0.4732
19	48800338	48800338	0.4103
19	49116555	49116555	0.6667
19	49207206	49207206	0.5
19	49218060	49218060	0.4725
19	49218111	49218111	0.5091
19	49244219	49244219	0.4085
19	49244220	49244220	0.4097
19	49247786	49247786	0.47
19	49259529	49259529	0.5882
19	49303070	49303070	0.3291
19	49334991	49334991	0.5385
19	49400634	49400634	0.3766
19	49421966	49421966	0.4944
19	49520315	49520315	0.5538
19	49520372	49520372	0.49370000000000003
19	49547446	49547446	0.3662
19	49658390	49658390	0.4805
19	49661112	49661112	0.4521
19	49661547	49661547	0.3684
19	49671151	49671151	0.4713
19	49867913	49867913	0.4688
19	49894217	49894217	0.5441
19	49899076	49899076	0.4306
19	49901318	49901318	0.6452
19	50091798	50091798	0.5268
19	50098423	50098423	0.5567
19	50099218	50099218	0.6154
19	50099422	50099422	0.5
19	50251422	50251422	0.5735
19	50435747	50435747	0.4153
19	50726319	50726319	0.4625
19	50763889	50763889	0.5278
19	50771609	50771609	0.4819
19	50862319	50862319	0.434
19	50938385	50938385	0.3429
19	50965131	50965131	0.4615
19	51015574	51015574	0.4762
19	51132746	51132746	0.6111
19	51140654	51140654	0.5294
19	51228634	51228634	0.5476
19	51361382	51361382	0.6143
19	51480840	51480840	0.6429
19	51485622	51485622	0.4079
19	51487175	51487175	0.3976
19	51519236	51519236	0.4667
19	51519259	51519259	0.5085
19	51628529	51628529	0.3611
19	51630482	51630482	0.5217
19	51843808	51843808	0.4464
19	51845371	51845371	0.4054
19	51871195	51871195	0.4706
19	51919321	51919321	0.625
19	51919507	51919507	0.5366
19	51957482	51957482	0.5728
19	51983673	51983673	0.6082
19	51984738	51984738	0.4691
19	51986547	51986547	0.5522
19	51988280	51988280	0.4603
19	52000624	52000624	0.5238
19	52000672	52000672	0.5652
19	52001485	52001485	0.5
19	52002488	52002488	0.5231
19	52003331	52003331	0.4615
19	52032964	52032964	0.5185
19	52097401	52097401	0.4906
19	52097461	52097461	0.4
19	52220351	52220351	0.4071
19	52250216	52250216	0.4348
19	52327784	52327784	0.513
19	52468203	52468203	0.5
19	52471769	52471769	0.5424
19	52471785	52471785	0.519
19	52471813	52471813	0.5426
19	52471872	52471872	0.5444
19	52472295	52472295	0.3939
19	52496149	52496149	0.3878
19	52519608	52519608	0.5059
19	52521296	52521296	0.4828
19	52528944	52528944	0.4474
19	52537576	52537576	0.3696
19	52825235	52825235	0.5076
19	53270384	53270384	0.4731
19	53321171	53321171	0.4123
19	53454789	53454789	0.4118
19	53553686	53553686	0.5362
19	53643815	53643815	0.5
19	53740822	53740822	0.5
19	53741188	53741188	0.4265
19	53786091	53786091	0.4265
19	53926318	53926318	0.4091
19	53926320	53926320	0.4
19	53989945	53989945	0.3908
19	54238208	54238208	0.4521
19	54327440	54327440	0.5
19	54610367	54610367	0.5238
19	54613420	54613420	0.4792
19	54664752	54664752	0.3766
19	54722275	54722275	0.5217
19	54723355	54723355	0.4688
19	54725930	54725930	0.8636
19	54726299	54726299	0.3978
19	54755911	54755911	0.3421
19	54755922	54755922	0.3
19	54759361	54759361	0.4565
19	54782407	54782407	0.44
19	54782704	54782704	0.4074
19	54782710	54782710	0.4839
19	54783923	54783923	0.3077
19	54804167	54804167	0.3793
19	54848684	54848684	0.4815
19	54848741	54848741	0.5217
19	54867572	54867572	0.4444
19	54962579	54962579	0.5574
19	54966557	54966557	0.4648
19	55147071	55147071	0.4545
19	55147074	55147074	0.4286
19	55148331	55148331	0.6275
19	55178223	55178223	0.4
19	55396913	55396913	0.5385
19	55447595	55447595	0.382
19	55447840	55447840	0.5116
19	55593417	55593417	0.6
19	55594996	55594996	0.2857
19	55598724	55598724	0.381
19	55667647	55667647	0.4138
19	55668509	55668509	0.519
19	55672470	55672470	0.4902
19	55693244	55693244	0.4625
19	55739605	55739605	0.5
19	55739813	55739813	0.4909
19	55756980	55756980	0.3868
19	55816678	55816678	0.5873
19	55824332	55824332	0.4516
19	55870289	55870289	0.4737
19	55870351	55870351	0.4773
19	55872531	55872531	0.5455
19	55913038	55913038	0.5152
19	55914374	55914374	0.5636
19	56028918	56028918	0.427
19	56052770	56052770	0.4516
19	56220444	56220444	0.4607
19	56369572	56369572	0.4375
19	56410340	56410340	0.5417
19	56459342	56459342	0.5823
19	56473460	56473460	0.5472
19	56477710	56477710	0.4722
19	56487603	56487603	0.5455
19	56520150	56520150	0.6261
19	56538976	56538976	0.4561
19	56549510	56549510	0.4948
19	56549532	56549532	0.4697
19	56614374	56614374	0.5476
19	56693620	56693620	0.35
19	56719853	56719853	0.5312
19	56888450	56888450	0.4568
19	57327503	57327503	0.5135
19	57832257	57832257	0.5323
19	57840547	57840547	0.4655
19	57868483	57868483	0.6094
19	57931303	57931303	0.4352
19	57931553	57931553	0.3385
19	57932027	57932027	0.4494
19	57955244	57955244	0.4324
19	57985460	57985460	0.494
19	57985566	57985566	0.4706
19	58003613	58003613	0.5
19	58004931	58004931	0.463
19	58024328	58024328	0.4
19	58058536	58058536	0.5909
